Exchange Date,Close,%Chg,Volume
23-Oct-2018,47.187,-0.011 ,2236402 
24-Oct-2018,47.190,0.004 ,2234525 
25-Oct-2018,46.205,-0.024 ,3656808 
26-Oct-2018,46.686,0.008 ,6297268 
29-Oct-2018,47.015,0.013 ,1962573 
30-Oct-2018,48.428,0.023 ,2835199 
31-Oct-2018,48.966,0.016 ,4697573 
01-Nov-2018,49.671,-0.004 ,4650596 
02-Nov-2018,49.191,-0.009 ,3697329 
05-Nov-2018,49.007,-0.005 ,2088395 
06-Nov-2018,49.961,0.014 ,1716381 
07-Nov-2018,50.445,0.006 ,3047152 
08-Nov-2018,51.242,0.018 ,3533519 
09-Nov-2018,51.254,0.005 ,2818344 
12-Nov-2018,51.473,0.012 ,2384638 
13-Nov-2018,51.168,-0.012 ,3900383 
14-Nov-2018,50.067,-0.024 ,3378631 
15-Nov-2018,50.103,-0.005 ,3253977 
16-Nov-2018,50.531,0.001 ,2008024 
19-Nov-2018,49.957,-0.006 ,2192091 
20-Nov-2018,49.914,0.010 ,3281333 
21-Nov-2018,50.871,0.012 ,3504716 
22-Nov-2018,51.235,0.008 ,2633051 
23-Nov-2018,51.578,0.009 ,3277567 
26-Nov-2018,51.522,0.001 ,4536943 
27-Nov-2018,52.157,0.012 ,3378679 
28-Nov-2018,52.655,-0.002 ,2672431 
29-Nov-2018,53.004,0.005 ,3424908 
30-Nov-2018,52.105,-0.017 ,7590949 
03-Dec-2018,52.625,0.004 ,2476218 
04-Dec-2018,51.946,-0.010 ,2685903 
05-Dec-2018,50.876,-0.011 ,2666241 
06-Dec-2018,50.406,-0.005 ,2910742 
07-Dec-2018,50.659,0.010 ,2548553 
10-Dec-2018,49.079,-0.030 ,3972773 
11-Dec-2018,49.311,0.002 ,2558095 
12-Dec-2018,50.591,0.024 ,3753951 
13-Dec-2018,50.712,0.001 ,2098764 
14-Dec-2018,49.378,-0.020 ,3842203 
17-Dec-2018,49.673,0.007 ,3069368 
18-Dec-2018,49.255,-0.010 ,3125139 
19-Dec-2018,49.323,0.012 ,4300599 
20-Dec-2018,48.995,-0.007 ,4793001 
21-Dec-2018,48.155,-0.006 ,9441177 
24-Dec-2018,48.446,0.002 ,1285325 
27-Dec-2018,49.463,0.024 ,2558888 
28-Dec-2018,50.632,0.022 ,3546188 
31-Dec-2018,51.028,0.007 ,2208331 
02-Jan-2019,49.566,-0.020 ,2858639 
03-Jan-2019,50.324,0.012 ,3345567 
04-Jan-2019,51.128,0.001 ,3501951 
07-Jan-2019,51.866,0.009 ,2615597 
08-Jan-2019,51.736,-0.001 ,2363648 
09-Jan-2019,51.861,-0.002 ,2317350 
10-Jan-2019,52.055,0.002 ,2617459 
11-Jan-2019,51.703,-0.011 ,2187613 
14-Jan-2019,51.747,0.004 ,2511661 
15-Jan-2019,52.308,0.010 ,2350615 
16-Jan-2019,51.989,-0.001 ,2463396 
17-Jan-2019,52.329,0.003 ,2510233 
18-Jan-2019,52.484,0.006 ,1943242 
21-Jan-2019,52.289,-0.002 ,1412257 
22-Jan-2019,51.407,-0.012 ,2142852 
23-Jan-2019,51.508,-0.001 ,1979598 
24-Jan-2019,51.439,0.005 ,1862511 
25-Jan-2019,52.098,0.000 ,5756348 
29-Jan-2019,51.037,-0.016 ,2569527 
30-Jan-2019,51.621,-0.002 ,3204973 
31-Jan-2019,50.838,-0.019 ,4965542 
01-Feb-2019,50.569,-0.002 ,3143318 
04-Feb-2019,50.785,0.008 ,2595413 
05-Feb-2019,53.242,0.047 ,7693619 
06-Feb-2019,51.568,-0.014 ,5414328 
07-Feb-2019,52.575,0.020 ,4119932 
08-Feb-2019,52.983,0.009 ,5082651 
11-Feb-2019,52.110,-0.012 ,2926427 
12-Feb-2019,52.013,-0.007 ,3431996 
13-Feb-2019,50.473,-0.029 ,6133536 
14-Feb-2019,50.154,-0.009 ,2787802 
15-Feb-2019,50.551,0.003 ,2578410 
18-Feb-2019,50.602,0.002 ,2057522 
19-Feb-2019,51.337,0.010 ,2952891 
20-Feb-2019,51.330,-0.000 ,2514470 
21-Feb-2019,51.843,0.020 ,4539658 
22-Feb-2019,52.633,0.010 ,4838373 
25-Feb-2019,52.849,-0.001 ,2485374 
26-Feb-2019,52.566,-0.008 ,2069074 
27-Feb-2019,52.571,0.007 ,2223896 
28-Feb-2019,52.460,0.004 ,3968439 
01-Mar-2019,52.640,0.005 ,3554240 
04-Mar-2019,52.516,-0.004 ,2261615 
05-Mar-2019,52.449,0.000 ,2616966 
06-Mar-2019,52.564,0.009 ,3025463 
07-Mar-2019,52.373,-0.001 ,3135990 
08-Mar-2019,51.555,-0.020 ,3624931 
11-Mar-2019,51.710,-0.000 ,2164041 
12-Mar-2019,51.776,-0.000 ,2355849 
13-Mar-2019,51.814,-0.001 ,2971382 
14-Mar-2019,51.518,-0.002 ,2031806 
15-Mar-2019,51.246,-0.009 ,5551817 
18-Mar-2019,51.000,-0.007 ,3044657 
19-Mar-2019,50.552,-0.007 ,2794705 
20-Mar-2019,50.367,-0.008 ,3282179 
21-Mar-2019,50.581,0.005 ,4797875 
22-Mar-2019,50.587,0.004 ,1612285 
25-Mar-2019,50.332,-0.009 ,2792861 
26-Mar-2019,50.444,-0.001 ,2274251 
27-Mar-2019,50.183,0.002 ,2413219 
28-Mar-2019,50.169,0.001 ,2707732 
29-Mar-2019,50.112,-0.004 ,5134907 
01-Apr-2019,50.744,0.010 ,1893435 
02-Apr-2019,50.466,0.000 ,2267274 
03-Apr-2019,50.773,0.000 ,2582854 
04-Apr-2019,50.652,-0.002 ,2364739 
05-Apr-2019,50.367,-0.005 ,2601681 
08-Apr-2019,50.360,-0.003 ,2025431 
09-Apr-2019,50.032,-0.006 ,2741284 
10-Apr-2019,50.728,0.007 ,2079661 
11-Apr-2019,50.046,-0.007 ,3282063 
12-Apr-2019,51.366,0.019 ,3170599 
15-Apr-2019,51.782,0.008 ,2279880 
16-Apr-2019,52.155,0.007 ,2535090 
17-Apr-2019,52.607,0.008 ,2583116 
18-Apr-2019,52.488,0.002 ,2739790 
23-Apr-2019,52.690,0.011 ,3027492 
24-Apr-2019,52.725,0.013 ,6858049 
26-Apr-2019,53.109,0.004 ,2906927 
29-Apr-2019,52.990,-0.005 ,1634382 
30-Apr-2019,52.522,-0.008 ,2336279 
01-May-2019,52.948,0.013 ,2275425 
02-May-2019,52.402,-0.008 ,1967634 
03-May-2019,52.659,0.002 ,2066827 
06-May-2019,52.376,-0.001 ,1921358 
07-May-2019,52.309,-0.004 ,1890973 
08-May-2019,52.228,0.002 ,1569921 
09-May-2019,52.529,0.006 ,1893374 
10-May-2019,52.780,0.003 ,2007443 
13-May-2019,51.031,-0.025 ,3217303 
14-May-2019,50.371,-0.013 ,3135573 
15-May-2019,50.248,-0.000 ,2903634 
16-May-2019,50.539,0.011 ,3245252 
17-May-2019,50.020,-0.007 ,2939669 
20-May-2019,53.452,0.063 ,10224511 
21-May-2019,54.355,0.020 ,6145587 
22-May-2019,54.352,0.000 ,3539248 
23-May-2019,53.916,-0.011 ,3187084 
24-May-2019,54.124,0.000 ,2851840 
27-May-2019,53.704,-0.007 ,1439079 
28-May-2019,54.019,0.005 ,4159451 
29-May-2019,53.877,-0.002 ,2732763 
30-May-2019,54.044,0.004 ,3465876 
31-May-2019,54.470,0.004 ,6824504 
03-Jun-2019,54.350,-0.008 ,2379890 
04-Jun-2019,54.815,0.007 ,3044446 
05-Jun-2019,55.327,0.012 ,3016640 
06-Jun-2019,55.613,0.004 ,2906904 
07-Jun-2019,55.984,0.004 ,2342094 
11-Jun-2019,56.341,0.012 ,2954049 
12-Jun-2019,55.334,-0.013 ,2880475 
13-Jun-2019,55.594,0.007 ,2020161 
14-Jun-2019,54.818,-0.008 ,2314464 
17-Jun-2019,54.946,0.005 ,2277090 
18-Jun-2019,56.005,0.016 ,5192688 
19-Jun-2019,56.631,0.010 ,5180862 
20-Jun-2019,57.376,0.007 ,4528129 
21-Jun-2019,56.935,-0.008 ,5125760 
24-Jun-2019,57.567,0.006 ,1606761 
25-Jun-2019,57.312,-0.004 ,1912417 
26-Jun-2019,57.393,-0.002 ,3259126 
27-Jun-2019,58.166,0.010 ,2587665 
28-Jun-2019,58.112,-0.003 ,7376177 
01-Jul-2019,57.336,-0.006 ,3096997 
02-Jul-2019,56.686,-0.015 ,3516402 
03-Jul-2019,56.892,-0.001 ,3356436 
04-Jul-2019,57.254,0.008 ,2652418 
05-Jul-2019,57.409,0.008 ,2886920 
08-Jul-2019,56.652,-0.012 ,1900273 
09-Jul-2019,56.088,-0.004 ,2473175 
10-Jul-2019,56.519,0.003 ,1568529 
11-Jul-2019,56.649,0.000 ,2333901 
12-Jul-2019,57.203,0.003 ,3140331 
15-Jul-2019,57.058,-0.006 ,1575737 
16-Jul-2019,56.692,-0.003 ,1429862 
17-Jul-2019,56.997,0.006 ,1502425 
18-Jul-2019,57.576,0.001 ,1503108 
19-Jul-2019,57.808,0.009 ,2208256 
22-Jul-2019,57.573,-0.003 ,1390532 
23-Jul-2019,57.117,-0.004 ,2316067 
24-Jul-2019,57.447,0.010 ,3412330 
25-Jul-2019,57.685,0.008 ,3721233 
26-Jul-2019,57.053,-0.005 ,6715835 
29-Jul-2019,57.451,0.008 ,3280357 
30-Jul-2019,57.304,0.002 ,3120288 
31-Jul-2019,56.326,-0.013 ,3304674 
01-Aug-2019,55.698,-0.005 ,3129406 
02-Aug-2019,55.670,-0.000 ,2416525 
05-Aug-2019,54.865,-0.008 ,2892212 
06-Aug-2019,53.945,-0.017 ,4177911 
07-Aug-2019,53.162,-0.014 ,6919201 
08-Aug-2019,53.693,0.003 ,4320952 
09-Aug-2019,53.902,0.006 ,4335354 
12-Aug-2019,53.976,0.007 ,1880513 
13-Aug-2019,54.033,-0.006 ,3347281 
14-Aug-2019,51.702,-0.036 ,5584157 
15-Aug-2019,50.366,-0.030 ,5163482 
16-Aug-2019,50.931,0.010 ,3014001 
19-Aug-2019,51.587,0.016 ,2682547 
20-Aug-2019,52.263,0.011 ,3950231 
21-Aug-2019,52.219,-0.001 ,2533987 
22-Aug-2019,52.089,0.001 ,1964387 
23-Aug-2019,52.276,0.004 ,1815994 
26-Aug-2019,51.997,-0.008 ,1869454 
27-Aug-2019,52.084,0.005 ,2359061 
28-Aug-2019,51.710,-0.005 ,1997056 
29-Aug-2019,52.050,0.008 ,2988307 
30-Aug-2019,53.248,0.021 ,6147476 
02-Sep-2019,52.992,-0.001 ,1826554 
03-Sep-2019,53.232,-0.002 ,1701064 
04-Sep-2019,53.478,-0.001 ,2505318 
05-Sep-2019,53.993,0.007 ,2099227 
06-Sep-2019,54.453,0.004 ,2777704 
09-Sep-2019,54.758,0.003 ,1911398 
10-Sep-2019,54.796,0.001 ,2718563 
11-Sep-2019,55.300,0.009 ,2788624 
12-Sep-2019,55.855,0.009 ,2795277 
13-Sep-2019,56.488,0.010 ,3497608 
16-Sep-2019,56.072,-0.005 ,2995444 
17-Sep-2019,56.449,0.007 ,3399399 
18-Sep-2019,55.804,-0.006 ,2847602 
19-Sep-2019,55.792,0.005 ,5445784 
20-Sep-2019,55.619,0.000 ,4463860 
23-Sep-2019,55.572,-0.002 ,1928322 
24-Sep-2019,55.820,0.001 ,4670704 
25-Sep-2019,55.067,-0.006 ,2963344 
26-Sep-2019,54.780,-0.005 ,3127123 
27-Sep-2019,55.162,0.004 ,5336753 
30-Sep-2019,54.552,-0.009 ,2520880 
01-Oct-2019,54.474,0.006 ,2799927 
02-Oct-2019,53.356,-0.021 ,3013850 
03-Oct-2019,52.135,-0.028 ,3919413 
04-Oct-2019,52.513,0.003 ,2425173 
07-Oct-2019,52.462,0.005 ,1025724 
08-Oct-2019,52.882,0.008 ,1884181 
09-Oct-2019,52.560,-0.005 ,1503988 
10-Oct-2019,52.803,-0.001 ,1635549 
11-Oct-2019,53.461,0.009 ,2361404 
14-Oct-2019,53.562,0.004 ,1212377 
15-Oct-2019,53.550,0.003 ,957243 
16-Oct-2019,54.338,0.014 ,2925785 
17-Oct-2019,54.659,-0.004 ,3174599 
18-Oct-2019,54.593,-0.006 ,2038298 
21-Oct-2019,54.784,0.002 ,1513877 
22-Oct-2019,54.607,-0.002 ,1450336 
23-Oct-2019,54.783,0.004 ,1783531 
24-Oct-2019,54.734,0.004 ,2426692 
25-Oct-2019,55.053,0.005 ,4235620 
28-Oct-2019,55.032,-0.003 ,1464194 
29-Oct-2019,55.228,-0.000 ,1510421 
30-Oct-2019,55.002,-0.010 ,2351351 
31-Oct-2019,54.220,-0.013 ,2827605 
01-Nov-2019,54.087,-0.005 ,3088225 
04-Nov-2019,53.034,-0.015 ,3840544 
05-Nov-2019,53.559,0.008 ,3036286 
06-Nov-2019,53.679,0.004 ,2684846 
07-Nov-2019,54.514,0.013 ,3340465 
08-Nov-2019,54.303,0.002 ,1773150 
11-Nov-2019,54.826,0.011 ,2818260 
12-Nov-2019,55.288,0.010 ,3219212 
13-Nov-2019,54.176,-0.020 ,3275922 
14-Nov-2019,54.132,0.007 ,1906234 
15-Nov-2019,55.023,0.012 ,2651459 
18-Nov-2019,54.695,-0.004 ,1358914 
19-Nov-2019,55.057,0.004 ,2557115 
20-Nov-2019,54.144,-0.013 ,2972717 
21-Nov-2019,53.817,-0.003 ,3337094 
22-Nov-2019,54.017,0.003 ,3097801 
25-Nov-2019,54.141,0.004 ,2015514 
26-Nov-2019,54.798,0.011 ,4528389 
27-Nov-2019,55.345,0.012 ,4243299 
28-Nov-2019,55.227,-0.001 ,2655672 
29-Nov-2019,54.666,-0.010 ,4176189 
02-Dec-2019,55.511,0.008 ,2135334 
03-Dec-2019,54.316,-0.026 ,3917400 
04-Dec-2019,53.292,-0.019 ,5003594 
05-Dec-2019,53.721,0.010 ,3434240 
06-Dec-2019,54.013,0.005 ,2327383 
09-Dec-2019,54.071,0.003 ,1382702 
10-Dec-2019,53.948,-0.000 ,1450289 
11-Dec-2019,55.205,0.014 ,2438700 
12-Dec-2019,55.070,-0.007 ,1936584 
13-Dec-2019,55.041,0.004 ,2800098 
16-Dec-2019,56.077,0.017 ,3266776 
17-Dec-2019,56.102,0.005 ,2402263 
18-Dec-2019,56.118,0.000 ,3524114 
19-Dec-2019,56.263,-0.002 ,4093135 
20-Dec-2019,56.046,-0.006 ,7478049 
23-Dec-2019,55.957,-0.005 ,1317871 
24-Dec-2019,55.851,-0.002 ,783104 
27-Dec-2019,56.563,0.004 ,1159836 
30-Dec-2019,56.721,0.000 ,905155 
31-Dec-2019,56.098,-0.015 ,1766363 
02-Jan-2020,55.860,-0.000 ,1416232 
03-Jan-2020,55.824,0.005 ,1622784 
06-Jan-2020,55.352,-0.007 ,2129260 
07-Jan-2020,55.768,0.018 ,2417468 
08-Jan-2020,55.538,-0.004 ,1719114 
09-Jan-2020,55.878,0.007 ,3014295 
10-Jan-2020,56.933,0.012 ,2875353 
13-Jan-2020,56.936,-0.000 ,1434635 
14-Jan-2020,57.387,0.008 ,2703855 
15-Jan-2020,57.742,0.006 ,2039328 
16-Jan-2020,58.260,0.010 ,3058484 
17-Jan-2020,57.759,-0.005 ,2401336 
20-Jan-2020,57.677,-0.001 ,1948934 
21-Jan-2020,57.134,-0.005 ,1923944 
22-Jan-2020,57.798,0.012 ,3656698 
23-Jan-2020,57.862,0.001 ,2105704 
24-Jan-2020,57.997,0.005 ,2518402 
28-Jan-2020,56.814,-0.011 ,2235604 
29-Jan-2020,57.137,0.007 ,1877335 
30-Jan-2020,57.407,0.010 ,3176161 
31-Jan-2020,57.048,-0.002 ,6713764 
03-Feb-2020,56.573,-0.008 ,2139581 
04-Feb-2020,56.800,-0.003 ,2564013 
05-Feb-2020,56.172,-0.012 ,3166202 
06-Feb-2020,56.687,0.011 ,3581220 
07-Feb-2020,56.579,0.007 ,3368097 
10-Feb-2020,56.376,-0.006 ,1818742 
11-Feb-2020,56.872,0.005 ,1913033 
12-Feb-2020,59.407,0.041 ,7132862 
13-Feb-2020,59.609,0.006 ,4143011 
14-Feb-2020,61.081,0.025 ,7921519 
17-Feb-2020,60.054,-0.017 ,2619663 
18-Feb-2020,60.330,0.009 ,3817424 
19-Feb-2020,58.626,-0.027 ,8050978 
20-Feb-2020,58.113,0.000 ,2902590 
21-Feb-2020,58.848,0.011 ,2506023 
24-Feb-2020,58.109,-0.009 ,2432907 
25-Feb-2020,57.305,-0.014 ,3475833 
26-Feb-2020,55.845,-0.017 ,3362264 
27-Feb-2020,55.454,-0.011 ,4435151 
28-Feb-2020,53.231,-0.031 ,7654504 
02-Mar-2020,52.619,-0.016 ,4313319 
03-Mar-2020,52.070,-0.017 ,4537570 
04-Mar-2020,51.093,-0.025 ,4610814 
05-Mar-2020,50.755,-0.005 ,5804404 
06-Mar-2020,49.171,-0.037 ,4995332 
09-Mar-2020,45.542,-0.065 ,7669261 
10-Mar-2020,47.727,0.061 ,8874773 
11-Mar-2020,44.415,-0.066 ,8171997 
12-Mar-2020,39.343,-0.079 ,10247518 
13-Mar-2020,41.024,0.051 ,17021972 
16-Mar-2020,36.531,-0.100 ,10752353 
17-Mar-2020,40.571,0.133 ,11837629 
18-Mar-2020,36.906,-0.055 ,10404325 
19-Mar-2020,34.991,-0.047 ,10958660 
20-Mar-2020,34.736,-0.017 ,10756489 
23-Mar-2020,31.617,-0.094 ,10019723 
24-Mar-2020,33.955,0.050 ,6944322 
25-Mar-2020,37.178,0.095 ,7698259 
26-Mar-2020,37.469,-0.010 ,5841282 
27-Mar-2020,35.547,-0.067 ,12591507 
30-Mar-2020,39.470,0.109 ,5825869 
31-Mar-2020,37.927,-0.033 ,9250686 
01-Apr-2020,38.648,0.030 ,6392579 
02-Apr-2020,37.105,-0.038 ,8116112 
03-Apr-2020,36.036,-0.018 ,5466414 
06-Apr-2020,38.019,0.039 ,4575626 
07-Apr-2020,38.149,-0.010 ,6689173 
08-Apr-2020,37.238,-0.033 ,7488425 
09-Apr-2020,39.137,0.033 ,4265838 
14-Apr-2020,40.411,0.016 ,4179847 
15-Apr-2020,39.216,-0.011 ,4066531 
16-Apr-2020,38.765,-0.013 ,5129177 
17-Apr-2020,38.859,-0.003 ,3484591 
20-Apr-2020,37.934,-0.019 ,3866241 
21-Apr-2020,36.820,-0.021 ,4261494 
22-Apr-2020,37.464,0.011 ,4437856 
23-Apr-2020,37.469,-0.007 ,4443380 
24-Apr-2020,37.595,0.001 ,4408844 
27-Apr-2020,38.060,0.000 ,4215834 
28-Apr-2020,38.038,-0.005 ,4608913 
29-Apr-2020,40.031,0.042 ,3903547 
30-Apr-2020,40.811,0.027 ,5477696 
01-May-2020,37.763,-0.061 ,5231281 
04-May-2020,38.479,0.018 ,3294801 
05-May-2020,39.127,0.016 ,3800096 
06-May-2020,38.624,-0.008 ,2251545 
07-May-2020,38.484,-0.018 ,3227213 
08-May-2020,38.913,0.006 ,3732173 
11-May-2020,39.019,0.009 ,3138014 
12-May-2020,38.626,-0.007 ,3095215 
13-May-2020,39.273,0.019 ,4472151 
14-May-2020,38.055,-0.032 ,4440061 
15-May-2020,38.227,0.012 ,2541031 
18-May-2020,38.420,-0.012 ,2783661 
19-May-2020,38.987,0.013 ,3796234 
20-May-2020,39.628,0.007 ,2628015 
21-May-2020,38.760,-0.017 ,3701924 
22-May-2020,38.360,-0.006 ,3533352 
25-May-2020,38.603,0.005 ,3314489 
26-May-2020,40.777,0.039 ,6727131 
27-May-2020,42.567,0.049 ,10042101 
28-May-2020,43.612,0.022 ,5684569 
29-May-2020,42.496,-0.030 ,8073379 
01-Jun-2020,43.433,0.002 ,3070283 
02-Jun-2020,44.142,0.002 ,2100991 
03-Jun-2020,45.741,0.032 ,3553552 
04-Jun-2020,46.969,0.023 ,6606740 
05-Jun-2020,47.891,0.016 ,4428390 
09-Jun-2020,50.258,0.050 ,5346437 
10-Jun-2020,50.099,-0.008 ,3872247 
11-Jun-2020,46.909,-0.044 ,5573908 
12-Jun-2020,46.195,-0.016 ,6002755 
15-Jun-2020,45.866,-0.015 ,4090602 
16-Jun-2020,47.562,0.042 ,5425361 
17-Jun-2020,47.899,0.007 ,3893680 
18-Jun-2020,47.279,-0.008 ,6359929 
19-Jun-2020,46.922,-0.005 ,5999403 
22-Jun-2020,47.948,0.011 ,2314821 
23-Jun-2020,47.831,-0.006 ,2516618 
24-Jun-2020,47.582,0.003 ,2798594 
25-Jun-2020,46.577,-0.023 ,3633755 
26-Jun-2020,47.519,0.024 ,5935454 
29-Jun-2020,47.073,-0.010 ,2706964 
30-Jun-2020,47.914,0.012 ,4503164 
01-Jul-2020,48.315,0.007 ,2669469 
02-Jul-2020,49.215,0.017 ,4184511 
03-Jul-2020,49.648,0.007 ,2633309 
06-Jul-2020,49.801,-0.002 ,2432574 
07-Jul-2020,49.483,-0.003 ,3742188 
08-Jul-2020,49.265,-0.010 ,3698529 
09-Jul-2020,49.034,-0.002 ,2582172 
10-Jul-2020,49.074,0.003 ,2954790 
13-Jul-2020,50.044,0.021 ,3169882 
14-Jul-2020,50.024,-0.005 ,2788782 
15-Jul-2020,50.962,0.014 ,3427002 
16-Jul-2020,50.623,-0.001 ,3339604 
17-Jul-2020,50.784,-0.001 ,3329439 
20-Jul-2020,50.487,-0.008 ,1506664 
21-Jul-2020,53.046,0.034 ,3172653 
22-Jul-2020,52.914,-0.004 ,2723772 
23-Jul-2020,52.333,-0.005 ,2140148 
24-Jul-2020,51.752,-0.012 ,2473039 
27-Jul-2020,51.823,-0.005 ,1905993 
28-Jul-2020,51.681,-0.004 ,1907858 
29-Jul-2020,52.465,0.011 ,4074211 
30-Jul-2020,52.667,0.003 ,2916496 
31-Jul-2020,50.851,-0.028 ,4787087 
03-Aug-2020,49.811,-0.018 ,3299430 
04-Aug-2020,51.194,0.022 ,4177168 
05-Aug-2020,51.559,0.003 ,2914726 
06-Aug-2020,51.868,0.000 ,2237150 
07-Aug-2020,51.187,-0.003 ,2499015 
10-Aug-2020,52.888,0.034 ,3363578 
11-Aug-2020,53.351,0.010 ,4249396 
12-Aug-2020,53.242,-0.005 ,4403812 
13-Aug-2020,51.773,-0.026 ,5960634 
14-Aug-2020,51.459,-0.009 ,4061418 
17-Aug-2020,51.046,-0.014 ,3329741 
18-Aug-2020,51.027,-0.004 ,4601033 
19-Aug-2020,51.014,0.008 ,3711730 
20-Aug-2020,50.524,-0.011 ,4527699 
21-Aug-2020,49.862,-0.009 ,4129176 
24-Aug-2020,49.375,-0.010 ,2682292 
25-Aug-2020,50.682,0.022 ,3548162 
26-Aug-2020,50.364,-0.011 ,2667332 
27-Aug-2020,50.131,-0.008 ,3089720 
28-Aug-2020,50.892,0.000 ,3290137 
31-Aug-2020,50.357,-0.012 ,2630027 
01-Sep-2020,49.231,-0.022 ,4125905 
02-Sep-2020,49.612,0.012 ,2427562 
03-Sep-2020,49.580,0.008 ,2379411 
04-Sep-2020,48.573,-0.021 ,2884072 
07-Sep-2020,49.005,0.010 ,2350246 
08-Sep-2020,49.409,0.017 ,2062956 
09-Sep-2020,48.636,-0.025 ,3026643 
10-Sep-2020,48.412,-0.001 ,2969184 
11-Sep-2020,47.922,-0.014 ,2996930 
